submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,task
5311,27,,Graduated College,63283,1679406218681,1679406155398,male,"beast, reliable",English,537cc438fdf99b2274df9aae,6419b441045c718d2a857639,6419aa88c17f2fd3af1504ac,neither,2625,affiliation
5335,27,,Graduated College,93733,1679406835955,1679406742222,male,"beast, reliable",English ,63386db00f7528f25101593c,6419b68179e34c70dfd493fa,6419aa88c17f2fd3af1504ac,Reduce violent crime,70141,solution
5335,27,,Graduated College,93733,1679406835955,1679406742222,male,"beast, reliable",English ,63386db00f7528f25101593c,6419b68179e34c70dfd493fa,6419aa88c17f2fd3af1504ac,4,3970,reliability
5335,27,,Graduated College,93733,1679406835955,1679406742222,male,"beast, reliable",English ,63386db00f7528f25101593c,6419b68179e34c70dfd493fa,6419aa88c17f2fd3af1504ac,Democrat,2457,affiliation
5338,21,,Graduated High-school,94783,1679407446287,1679407351504,female,"beast, reliable",English,60ff14447c38fffbd9fd6554,6419b8ed2374c96e8d260b89,6419aa88c17f2fd3af1504ac,"Addison needs to figure out what is the cause to the crime rising in the past three years, it can’t just be a coincidence. Find the cause, have the effect, and figure out a soultion.",70948,solution
5338,21,,Graduated High-school,94783,1679407446287,1679407351504,female,"beast, reliable",English,60ff14447c38fffbd9fd6554,6419b8ed2374c96e8d260b89,6419aa88c17f2fd3af1504ac,6,4354,reliability
5338,21,,Graduated High-school,94783,1679407446287,1679407351504,female,"beast, reliable",English,60ff14447c38fffbd9fd6554,6419b8ed2374c96e8d260b89,6419aa88c17f2fd3af1504ac,Democrat,2712,affiliation
5341,24,,Graduated High-school,122926,1679478555551,1679478432625,male,"beast, unreliable",English,628fb6914fc639e544d9f22f,641acea284aaf45c66afa9eb,6419aa88c17f2fd3af1504ac,Prevent violent people from committing crimes,105801,solution
5341,24,,Graduated High-school,122926,1679478555551,1679478432625,male,"beast, unreliable",English,628fb6914fc639e544d9f22f,641acea284aaf45c66afa9eb,6419aa88c17f2fd3af1504ac,3,2812,reliability
5341,24,,Graduated High-school,122926,1679478555551,1679478432625,male,"beast, unreliable",English,628fb6914fc639e544d9f22f,641acea284aaf45c66afa9eb,6419aa88c17f2fd3af1504ac,Republican,1313,affiliation
5364,25,,Graduated High-school,458740,1679479098773,1679478640033,male,"beast, reliable",English,5d16dd58686b190015ea4466,641acf6cbaf92b2e9e9fd1d5,6419aa88c17f2fd3af1504ac,He needs to find the root cause. ,58392,solution
5364,25,,Graduated High-school,458740,1679479098773,1679478640033,male,"beast, reliable",English,5d16dd58686b190015ea4466,641acf6cbaf92b2e9e9fd1d5,6419aa88c17f2fd3af1504ac,7,3260,reliability
5364,25,,Graduated High-school,458740,1679479098773,1679478640033,male,"beast, reliable",English,5d16dd58686b190015ea4466,641acf6cbaf92b2e9e9fd1d5,6419aa88c17f2fd3af1504ac,Democrat,4552,affiliation
5319,29,,Higher degree,52971,1679406533822,1679406480851,female,"beast, reliable",English,5ec3f446aa5afd2881e19363,6419b5899317fc1c391bb85a,6419aa88c17f2fd3af1504ac,Invest in education and social services. ,29044,solution
5319,29,,Higher degree,52971,1679406533822,1679406480851,female,"beast, reliable",English,5ec3f446aa5afd2881e19363,6419b5899317fc1c391bb85a,6419aa88c17f2fd3af1504ac,3,4606,reliability
5319,29,,Higher degree,52971,1679406533822,1679406480851,female,"beast, reliable",English,5ec3f446aa5afd2881e19363,6419b5899317fc1c391bb85a,6419aa88c17f2fd3af1504ac,Democrat,1754,affiliation
5325,26,,Graduated College,116089,1679406701338,1679406585249,male,"virus, unreliable",English,6400e50a193a6c4d6ebfd526,6419b5c29d5e144e712c5b7d,6419aa88c17f2fd3af1504ac,Petition his local government to take action. ,31317,solution
5325,26,,Graduated College,116089,1679406701338,1679406585249,male,"virus, unreliable",English,6400e50a193a6c4d6ebfd526,6419b5c29d5e144e712c5b7d,6419aa88c17f2fd3af1504ac,2,2872,reliability
5325,26,,Graduated College,116089,1679406701338,1679406585249,male,"virus, unreliable",English,6400e50a193a6c4d6ebfd526,6419b5c29d5e144e712c5b7d,6419aa88c17f2fd3af1504ac,Republican,1374,affiliation
5332,31,,Graduated High-school,62272,1679406779445,1679406717173,female,"virus, unreliable",english,5aeab6e39e185a0001b9e272,6419b677cd396d50897bca17,6419aa88c17f2fd3af1504ac,"Determine what s causing the increase, then stop it.",24386,solution
5332,31,,Graduated High-school,62272,1679406779445,1679406717173,female,"virus, unreliable",english,5aeab6e39e185a0001b9e272,6419b677cd396d50897bca17,6419aa88c17f2fd3af1504ac,5,3302,reliability
5332,31,,Graduated High-school,62272,1679406779445,1679406717173,female,"virus, unreliable",english,5aeab6e39e185a0001b9e272,6419b677cd396d50897bca17,6419aa88c17f2fd3af1504ac,Democrat,2654,affiliation
5337,59,,Higher degree,137709,1679406866860,1679406729151,female,"virus, reliable",English,5a889897b093f80001a7f1e2,6419b67db557d2caacf9c51a,6419aa88c17f2fd3af1504ac,"Find ways to help people with food, shelter, and mental health needs.  ",88271,solution
5337,59,,Higher degree,137709,1679406866860,1679406729151,female,"virus, reliable",English,5a889897b093f80001a7f1e2,6419b67db557d2caacf9c51a,6419aa88c17f2fd3af1504ac,4,8162,reliability
5337,59,,Higher degree,137709,1679406866860,1679406729151,female,"virus, reliable",English,5a889897b093f80001a7f1e2,6419b67db557d2caacf9c51a,6419aa88c17f2fd3af1504ac,neither,7293,affiliation
5367,26,No comments.,Graduated College,52597,1679479140492,1679479087895,male,"beast, unreliable",English,5dd48444dd9a7447d224cc71,641ad0b316d7afe6da57bd09,6419aa88c17f2fd3af1504ac,Find the balance between repression and prevention.,20461,solution
5367,26,No comments.,Graduated College,52597,1679479140492,1679479087895,male,"beast, unreliable",English,5dd48444dd9a7447d224cc71,641ad0b316d7afe6da57bd09,6419aa88c17f2fd3af1504ac,6,3733,reliability
5367,26,No comments.,Graduated College,52597,1679479140492,1679479087895,male,"beast, unreliable",English,5dd48444dd9a7447d224cc71,641ad0b316d7afe6da57bd09,6419aa88c17f2fd3af1504ac,neither,2127,affiliation
5321,47,,Graduated College,69795,1679406612482,1679406542687,female,"beast, reliable","English, Portuguese",5cbe17ed7d21cd0013e90fee,6419b5c947a19d0d71bbfea1,6419aa88c17f2fd3af1504ac,Increase policing patrol,29759,solution
5321,47,,Graduated College,69795,1679406612482,1679406542687,female,"beast, reliable","English, Portuguese",5cbe17ed7d21cd0013e90fee,6419b5c947a19d0d71bbfea1,6419aa88c17f2fd3af1504ac,3,4768,reliability
5321,47,,Graduated College,69795,1679406612482,1679406542687,female,"beast, reliable","English, Portuguese",5cbe17ed7d21cd0013e90fee,6419b5c947a19d0d71bbfea1,6419aa88c17f2fd3af1504ac,neither,4928,affiliation
5333,20,,Graduated High-school,97024,1679406783105,1679406686081,female,"beast, unreliable",English,60ff59d7750ec2538401a25c,6419b62b57b820dbe02f1c38,6419aa88c17f2fd3af1504ac,Implement programs that will help people get off the street by helping them find jobs or housing.,60426,solution
5333,20,,Graduated High-school,97024,1679406783105,1679406686081,female,"beast, unreliable",English,60ff59d7750ec2538401a25c,6419b62b57b820dbe02f1c38,6419aa88c17f2fd3af1504ac,3,3856,reliability
5333,20,,Graduated High-school,97024,1679406783105,1679406686081,female,"beast, unreliable",English,60ff59d7750ec2538401a25c,6419b62b57b820dbe02f1c38,6419aa88c17f2fd3af1504ac,Democrat,2458,affiliation
5343,31,,Graduated High-school,48071,1679478623528,1679478575457,female,"beast, unreliable",English,57683f1edaeef60001996bc3,641acf283985b6a5a19a8a64,6419aa88c17f2fd3af1504ac,They should make sure that things are monitored in the community and that law enforcement is ready and trained to deescalate and take action when necessary. ,30717,solution
5343,31,,Graduated High-school,48071,1679478623528,1679478575457,female,"beast, unreliable",English,57683f1edaeef60001996bc3,641acf283985b6a5a19a8a64,6419aa88c17f2fd3af1504ac,3,3291,reliability
5343,31,,Graduated High-school,48071,1679478623528,1679478575457,female,"beast, unreliable",English,57683f1edaeef60001996bc3,641acf283985b6a5a19a8a64,6419aa88c17f2fd3af1504ac,Democrat,1659,affiliation
5348,24,,Graduated College,38447,1679478779648,1679478741201,male,"beast, unreliable",,5e17945242fb0b000da71b21,641acf7a6dbaf1e71138612c,6419aa88c17f2fd3af1504ac,Provide more statistics on the crime rate and also use proper grammar.,23406,solution
5348,24,,Graduated College,38447,1679478779648,1679478741201,male,"beast, unreliable",,5e17945242fb0b000da71b21,641acf7a6dbaf1e71138612c,6419aa88c17f2fd3af1504ac,2,2845,reliability
5348,24,,Graduated College,38447,1679478779648,1679478741201,male,"beast, unreliable",,5e17945242fb0b000da71b21,641acf7a6dbaf1e71138612c,6419aa88c17f2fd3af1504ac,neither,1685,affiliation
5365,18,,Graduated High-school,70007,1679479099899,1679479029892,male,"beast, reliable",English,64185be3db3c4e0ea462d5e5,641ad0792363e60e0650e05b,6419aa88c17f2fd3af1504ac,"To increase the aspects of receiving jobs and wealth whilst also better training police and offering places for people who need it to be rehabilitated 
",45184,solution
5365,18,,Graduated High-school,70007,1679479099899,1679479029892,male,"beast, reliable",English,64185be3db3c4e0ea462d5e5,641ad0792363e60e0650e05b,6419aa88c17f2fd3af1504ac,4,3392,reliability
5365,18,,Graduated High-school,70007,1679479099899,1679479029892,male,"beast, reliable",English,64185be3db3c4e0ea462d5e5,641ad0792363e60e0650e05b,6419aa88c17f2fd3af1504ac,neither,2344,affiliation
5324,32,,Graduated High-school,77637,1679406652301,1679406574664,female,"virus, reliable",English,60fce527a73c417eeb419e90,6419b5e780ffc82c38b9f595,6419aa88c17f2fd3af1504ac,"Better training for police, fix up the city",44818,solution
5324,32,,Graduated High-school,77637,1679406652301,1679406574664,female,"virus, reliable",English,60fce527a73c417eeb419e90,6419b5e780ffc82c38b9f595,6419aa88c17f2fd3af1504ac,2,5067,reliability
5324,32,,Graduated High-school,77637,1679406652301,1679406574664,female,"virus, reliable",English,60fce527a73c417eeb419e90,6419b5e780ffc82c38b9f595,6419aa88c17f2fd3af1504ac,neither,3218,affiliation
5352,42,,Graduated High-school,170156,1679478739989,1679478569833,male,"beast, reliable",english,63d7cac4ba2a99b6e223d711,641acef461f6216b9b1be304,6419aa88c17f2fd3af1504ac,catch the crooks and keep them in jail ,102569,solution
5352,42,,Graduated High-school,170156,1679478739989,1679478569833,male,"beast, reliable",english,63d7cac4ba2a99b6e223d711,641acef461f6216b9b1be304,6419aa88c17f2fd3af1504ac,6,8979,reliability
5352,42,,Graduated High-school,170156,1679478739989,1679478569833,male,"beast, reliable",english,63d7cac4ba2a99b6e223d711,641acef461f6216b9b1be304,6419aa88c17f2fd3af1504ac,Republican,2679,affiliation
5355,46,na,Higher degree,100148,1679478805338,1679478705190,male,"beast, reliable",English,62acca0e028fea59c33bf2fe,641acfa693887525e8216664,6419aa88c17f2fd3af1504ac,Encourage community participation among it's citizens for the creation of a neighborhood watch. ,67990,solution
5355,46,na,Higher degree,100148,1679478805338,1679478705190,male,"beast, reliable",English,62acca0e028fea59c33bf2fe,641acfa693887525e8216664,6419aa88c17f2fd3af1504ac,4,4443,reliability
5355,46,na,Higher degree,100148,1679478805338,1679478705190,male,"beast, reliable",English,62acca0e028fea59c33bf2fe,641acfa693887525e8216664,6419aa88c17f2fd3af1504ac,neither,2310,affiliation
5377,32,None,Graduated College,131087,1679479439315,1679479308228,male,"beast, reliable",English,63d68e4f60c155f4f1fd9681,641ad0989df85cbd3bd02fa1,6419aa88c17f2fd3af1504ac,Institute a city police or security outfit to watch the city,64890,solution
5377,32,None,Graduated College,131087,1679479439315,1679479308228,male,"beast, reliable",English,63d68e4f60c155f4f1fd9681,641ad0989df85cbd3bd02fa1,6419aa88c17f2fd3af1504ac,6,7171,reliability
5377,32,None,Graduated College,131087,1679479439315,1679479308228,male,"beast, reliable",English,63d68e4f60c155f4f1fd9681,641ad0989df85cbd3bd02fa1,6419aa88c17f2fd3af1504ac,Democrat,7108,affiliation
5328,36,none,Graduated High-school,151142,1679406818637,1679406667495,female,"beast, reliable",English,607f56029f85d5ef811ff904,6419b5e2e5949e4b602f1c50,6419aa88c17f2fd3af1504ac,They could create community outreach programs to help people feel pride in the city that they live in. If they feel pride and a sense of community they may want to protect it and keep it crime free.,125790,solution
5328,36,none,Graduated High-school,151142,1679406818637,1679406667495,female,"beast, reliable",English,607f56029f85d5ef811ff904,6419b5e2e5949e4b602f1c50,6419aa88c17f2fd3af1504ac,3,5310,reliability
5328,36,none,Graduated High-school,151142,1679406818637,1679406667495,female,"beast, reliable",English,607f56029f85d5ef811ff904,6419b5e2e5949e4b602f1c50,6419aa88c17f2fd3af1504ac,neither,2319,affiliation
5334,37,,Higher degree,71563,1679406788516,1679406716953,female,"beast, unreliable",english,62e0314e341f3717a3c2e1f5,6419b674aa5832422756e104,6419aa88c17f2fd3af1504ac,Addison needs to increase police presence and have severe consequences for offenders.,42585,solution
5334,37,,Higher degree,71563,1679406788516,1679406716953,female,"beast, unreliable",english,62e0314e341f3717a3c2e1f5,6419b674aa5832422756e104,6419aa88c17f2fd3af1504ac,2,4167,reliability
5334,37,,Higher degree,71563,1679406788516,1679406716953,female,"beast, unreliable",english,62e0314e341f3717a3c2e1f5,6419b674aa5832422756e104,6419aa88c17f2fd3af1504ac,Republican,2648,affiliation
5339,27,,Graduated College,102711,1679408225348,1679408122637,,"beast, unreliable",english,5a553e07e0cf3d0001261df6,6419bbf639c0bf96440fff0a,6419aa88c17f2fd3af1504ac,"Be stricter on repeat offenders, establish a mental health facility and have more cops patrolling. ",73296,solution
5339,27,,Graduated College,102711,1679408225348,1679408122637,,"beast, unreliable",english,5a553e07e0cf3d0001261df6,6419bbf639c0bf96440fff0a,6419aa88c17f2fd3af1504ac,4,4220,reliability
5339,27,,Graduated College,102711,1679408225348,1679408122637,,"beast, unreliable",english,5a553e07e0cf3d0001261df6,6419bbf639c0bf96440fff0a,6419aa88c17f2fd3af1504ac,rather not say,2516,affiliation
5358,43,None.,Graduated College,117286,1679478894841,1679478777555,male,"virus, reliable",english,62ad17e032a85a4ca119b289,641acff2afd5fea5a488c81c,6419aa88c17f2fd3af1504ac,Review the current policing policies and the enforcement of laws.,59475,solution
5358,43,None.,Graduated College,117286,1679478894841,1679478777555,male,"virus, reliable",english,62ad17e032a85a4ca119b289,641acff2afd5fea5a488c81c,6419aa88c17f2fd3af1504ac,4,4852,reliability
5358,43,None.,Graduated College,117286,1679478894841,1679478777555,male,"virus, reliable",english,62ad17e032a85a4ca119b289,641acff2afd5fea5a488c81c,6419aa88c17f2fd3af1504ac,neither,3235,affiliation
5330,25,,Graduated High-school,61175,1679406748176,1679406687001,male,"virus, unreliable",English,5bcdce524f22df00010f79a8,6419b64f8baccf720d6b4b41,6419aa88c17f2fd3af1504ac,Move to another place.,27413,solution
5330,25,,Graduated High-school,61175,1679406748176,1679406687001,male,"virus, unreliable",English,5bcdce524f22df00010f79a8,6419b64f8baccf720d6b4b41,6419aa88c17f2fd3af1504ac,3,4031,reliability
5330,25,,Graduated High-school,61175,1679406748176,1679406687001,male,"virus, unreliable",English,5bcdce524f22df00010f79a8,6419b64f8baccf720d6b4b41,6419aa88c17f2fd3af1504ac,Democrat,1714,affiliation
5349,36,,Higher degree,66005,1679478713520,1679478647515,other,"beast, unreliable",English,6046ea4caa30421580ce993e,641acf5d625b460e8225cfc3,6419aa88c17f2fd3af1504ac,Figure out what crimes are common and in which areas.,29581,solution
5349,36,,Higher degree,66005,1679478713520,1679478647515,other,"beast, unreliable",English,6046ea4caa30421580ce993e,641acf5d625b460e8225cfc3,6419aa88c17f2fd3af1504ac,1,4356,reliability
5349,36,,Higher degree,66005,1679478713520,1679478647515,other,"beast, unreliable",English,6046ea4caa30421580ce993e,641acf5d625b460e8225cfc3,6419aa88c17f2fd3af1504ac,neither,4385,affiliation
